,X_Coordinate,Y_Coordinate,Distance(median),Distance(direct),Date
283,318.2452201843262,278.18507194519043,1296,1296,2022-12-19 14:46:34.739
284,320.2235412597656,281.3390636444092,1285,1269,2022-12-19 14:46:34.770
285,321.3487243652344,284.2569637298584,1274.0,0,2022-12-19 14:46:34.808
286,323.8441467285156,290.0677013397217,807.0,0,2022-12-19 14:46:34.839
287,322.2531509399414,286.4483070373535,1272,0,2022-12-19 14:46:34.939
288,326.7940902709961,292.01637268066406,810.0,0,2022-12-19 14:46:34.955
289,330.1051712036133,296.46514892578125,801.0,806,2022-12-19 14:46:34.993
290,331.4698791503906,299.7940921783447,797.0,800,2022-12-19 14:46:35.008
291,333.1818389892578,302.6169490814209,795.0,801,2022-12-19 14:46:35.040
292,335.35682678222656,305.6426239013672,790.0,794,2022-12-19 14:46:35.071
293,337.1919250488281,308.8369560241699,788.0,787,2022-12-19 14:46:35.108
294,338.3311080932617,311.6113471984863,788,785,2022-12-19 14:46:35.140
295,340.1765441894531,315.9868812561035,787,782,2022-12-19 14:46:35.171
296,341.5311050415039,319.5161819458008,786,780,2022-12-19 14:46:35.209
297,343.40946197509766,323.08542251586914,786,779,2022-12-19 14:46:35.240
298,344.39342498779297,325.36577224731445,785,780,2022-12-19 14:46:35.271
299,345.85166931152344,328.80117416381836,785.0,781,2022-12-19 14:46:35.309
300,346.62837982177734,330.6358051300049,786,782,2022-12-19 14:46:35.340
301,348.98765563964844,333.32788467407227,784.0,782,2022-12-19 14:46:35.371
302,350.53165435791016,335.50048828125,783.0,781,2022-12-19 14:46:35.409
303,351.75487518310547,337.12411880493164,784,784,2022-12-19 14:46:35.440
304,352.9547119140625,338.10699462890625,783.0,787,2022-12-19 14:46:35.471
305,354.18994903564453,339.36767578125,781.0,782,2022-12-19 14:46:35.509
306,354.28680419921875,340.6392002105713,783.0,783,2022-12-19 14:46:35.540
307,354.62528228759766,341.1884880065918,783.0,782,2022-12-19 14:46:35.571
308,354.99412536621094,340.5506229400635,782,782,2022-12-19 14:46:35.609
309,355.4546356201172,340.7028007507324,782,780,2022-12-19 14:46:35.640
310,354.3649673461914,339.68536376953125,780.0,781,2022-12-19 14:46:35.671
311,354.6381378173828,338.11574935913086,781,783,2022-12-19 14:46:35.709
